c_date,option_symbol,dte,stocks_id,expiration_date,call_put,price_strike,price_open,price_high,price_low,price,volume,openinterest,iv,delta,preiv,gamma,theta,vega,rho,Ask,Bid,underlying_price,calc_OTM,option_id
2024-10-04 00:00:00.0,2UCG 241011C00000460000A.XMIL,7,19123,2024-10-11 00:00:00.0,C,46.0,0.0,0.0,0.0,0.001,0,0,0.289548,8e-06,-1.0,2.4e-05,-4e-06,2e-06,0.0,0.001,0.001,38.82,18.5,
2024-10-04 00:00:00.0,2UCG 241011C00000470000A.XMIL,7,19123,2024-10-11 00:00:00.0,C,47.0,0.0,0.0,0.0,0.001,0,0,0.289548,1e-06,-1.0,2e-06,-0.0,0.0,0.0,0.001,0.001,38.82,21.07,
2024-10-04 00:00:00.0,2UCG 241011C00000480000A.XMIL,7,19123,2024-10-11 00:00:00.0,C,48.0,0.0,0.0,0.0,0.001,0,0,0.289548,0.0,-1.0,0.0,-0.0,0.0,0.0,0.2,0.001,38.82,23.65,
2024-10-04 00:00:00.0,2UCG 241011C00000490000A.XMIL,7,19123,2024-10-11 00:00:00.0,C,49.0,0.0,0.0,0.0,0.001,0,0,0.289548,0.0,-1.0,0.0,-0.0,0.0,0.0,0.2,0.001,38.82,26.22,
2024-10-04 00:00:00.0,UCG 241018C00000240000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,24.0,0.0,0.0,0.0,14.871,0,0,1.063323,0.992824,1.063323,0.002496,-0.008069,0.001495,0.008847,15.35,14.35,38.82,-38.18,
2024-10-04 00:00:00.0,UCG 241018C00000250000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,25.0,0.0,0.0,0.0,13.871,0,0,0.973365,0.992645,0.973365,0.002786,-0.007787,0.001528,0.009218,14.35,13.35,38.82,-35.6,
2024-10-04 00:00:00.0,UCG 241018C00000260000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,26.0,0.0,0.0,0.0,12.8711,0,0,0.887644,0.992432,0.887644,0.003133,-0.007528,0.001567,0.009589,13.35,12.35,38.82,-33.02,
2024-10-04 00:00:00.0,UCG 241018C00000270000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,27.0,0.0,0.0,0.0,11.8711,0,0,0.804588,0.992248,0.804588,0.003531,-0.007244,0.0016,0.00996,12.35,11.35,38.82,-30.45,
2024-10-04 00:00:00.0,UCG 241018C00000280000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,28.0,0.0,0.0,0.0,10.8974,0,0,0.834672,0.98272,0.834672,0.006825,-0.012398,0.003209,0.010186,11.35,10.35,38.82,-27.87,
2024-10-04 00:00:00.0,UCG 241018C00000290000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,29.0,0.0,0.0,0.0,9.8975,0,0,0.753013,0.981464,0.753013,0.008031,-0.012074,0.003406,0.010541,10.35,9.35,38.82,-25.3,
2024-10-04 00:00:00.0,UCG 241018C00000300000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,30.0,0.0,0.0,0.0,8.8981,0,0,0.675175,0.979803,0.675175,0.009635,-0.011828,0.003664,0.010891,9.35,8.35,38.82,-22.72,
2024-10-04 00:00:00.0,UCG 241018C00000310000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,31.0,0.0,0.0,0.0,7.9248,0,0,0.65506,0.967827,0.65506,0.014664,-0.0158,0.005411,0.011081,8.4,7.4,38.82,-20.14,
2024-10-04 00:00:00.0,UCG 241018C00000320000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,32.0,0.0,0.0,0.0,6.9278,0,0,0.580267,0.963257,0.580267,0.018464,-0.015721,0.006035,0.011387,7.4,6.4,38.82,-17.57,
2024-10-04 00:00:00.0,UCG 241018C00000325000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,32.5,0.0,0.0,0.0,6.4286,0,0,0.541991,0.960845,0.541991,0.02082,-0.015552,0.006356,0.011539,6.9,5.9,38.82,-16.28,
2024-10-04 00:00:00.0,UCG 241018C00000330000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,33.0,0.0,0.0,0.0,5.9287,0,4,0.502883,0.958417,0.502883,0.023563,-0.015266,0.006674,0.01169,6.4,5.4,38.82,-14.99,
2024-10-04 00:00:00.0,UCG 241018C00000335000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,33.5,0.0,0.0,0.0,5.4289,0,0,0.464189,0.955591,0.464189,0.02692,-0.014976,0.007038,0.011836,5.9,4.92,38.82,-13.7,
2024-10-04 00:00:00.0,UCG 241018C00000340000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,34.0,0.0,0.0,0.0,4.929,0,3,0.425563,0.952366,0.425563,0.031065,-0.014651,0.007446,0.011976,5.1,4.46,38.82,-12.42,
2024-10-04 00:00:00.0,UCG 241018C00000345000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,34.5,0.0,0.0,0.0,4.4541,0,0,0.415973,0.936157,0.415973,0.040052,-0.017329,0.009384,0.011918,4.57,4.32,38.82,-11.13,
2024-10-04 00:00:00.0,UCG 241018C00000350000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,35.0,0.0,0.0,0.0,3.9904,0,2,0.408919,0.91406,0.408919,0.051124,-0.020632,0.011775,0.011771,4.09,3.84,38.82,-9.84,
2024-10-04 00:00:00.0,UCG 241018C00000355000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,35.5,0.0,0.0,0.0,3.5124,0,0,0.383136,0.89643,0.383136,0.062612,-0.021939,0.013512,0.011694,3.61,3.17,38.82,-8.55,
2024-10-04 00:00:00.0,UCG 241018C00000360000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,36.0,0.0,0.0,0.0,3.0438,0,26,0.359808,0.872344,0.359808,0.077357,-0.023595,0.015677,0.01152,3.15,2.9,38.82,-7.26,
2024-10-04 00:00:00.0,UCG 241018C00000365000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,36.5,0.0,0.0,0.0,2.5881,0,0,0.33871,0.839779,0.33871,0.095802,-0.025533,0.018277,0.011217,2.7,2.46,38.82,-5.98,
2024-10-04 00:00:00.0,UCG 241018C00000370000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,37.0,0.0,0.0,0.0,2.1764,0,69,0.331887,0.788317,0.331887,0.116248,-0.029127,0.021731,0.010625,2.27,2.04,38.82,-4.69,
2024-10-04 00:00:00.0,UCG 241018C00000375000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,37.5,1.32,1.85,1.32,1.7867,32,0,0.322987,0.727725,0.322987,0.136975,-0.032006,0.024919,0.009891,1.8,1.65,38.82,-3.4,
2024-10-04 00:00:00.0,UCG 241018C00000380000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,38.0,0.98,1.55,0.98,1.4198,34,69,0.311057,0.657843,0.311057,0.157333,-0.033712,0.027566,0.009014,1.5,1.29,38.82,-2.11,
2024-10-04 00:00:00.0,UCG 241018C00000385000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,38.5,0.0,0.0,0.0,1.1125,0,1,0.307372,0.575644,0.307372,0.16982,-0.035134,0.029401,0.007936,1.18,0.98,38.82,-0.82,
2024-10-04 00:00:00.0,UCG 241018C00000390000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,39.0,0.52,0.95,0.52,0.8391,47,329,0.300943,0.488752,0.300943,0.176563,-0.034729,0.029929,0.006778,0.89,0.72,38.82,0.46,
2024-10-04 00:00:00.0,UCG 241018C00000395000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,39.5,0.4,0.55,0.4,0.6026,8,0,0.292131,0.398845,0.292131,0.17608,-0.032431,0.028973,0.005562,0.665,0.51,38.82,1.75,
2024-10-04 00:00:00.0,UCG 241018C00000400000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,40.0,0.27,0.5,0.27,0.4322,4,43,0.291141,0.315301,0.291141,0.162644,-0.029579,0.026672,0.004413,0.485,0.345,38.82,3.04,
2024-10-04 00:00:00.0,UCG 241018C00000410000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,41.0,0.0,0.0,0.0,0.2086,0,0,0.292319,0.179927,0.292319,0.119575,-0.021735,0.019688,0.002533,0.23,0.127,38.82,5.62,
2024-10-04 00:00:00.0,UCG 241018C00000420000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,42.0,0.0,0.0,0.0,0.0883,0,228,0.291563,0.089204,0.291563,0.073724,-0.013258,0.012107,0.001261,0.126,0.026,38.82,8.19,
2024-10-04 00:00:00.0,UCG 241018C00000430000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,43.0,0.0,0.0,0.0,0.0477,0,0,0.311663,0.049918,0.311663,0.044035,-0.009009,0.00773,0.000706,0.2,0.0001,38.82,10.77,
2024-10-04 00:00:00.0,UCG 241018C00000440000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,44.0,0.0,0.0,0.0,0.0189,0,2,0.313743,0.022039,0.313743,0.022323,-0.004615,0.003945,0.000313,0.2,0.0001,38.82,13.34,
2024-10-04 00:00:00.0,UCG 241018C00000450000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,45.0,0.0,0.0,0.0,0.008,0,0,0.321221,0.009985,0.321221,0.01104,-0.002388,0.001998,0.000142,0.2,0.0001,38.82,15.92,
2024-10-04 00:00:00.0,UCG 241018C00000460000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,46.0,0.0,0.0,0.0,0.0027,0,0,0.465342,0.033849,-1.0,0.021525,-0.009743,0.005642,0.000474,0.2,0.0001,38.82,18.5,
2024-10-04 00:00:00.0,UCG 241018C00000470000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,47.0,0.0,0.0,0.0,0.0009,0,0,0.513408,0.031176,-1.0,0.01823,-0.01003,0.005272,0.000435,0.105,0.0001,38.82,21.07,
2024-10-04 00:00:00.0,UCG 241018C00000480000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,48.0,0.0,0.0,0.0,0.0002,0,0,0.559729,0.029012,-1.0,0.015753,-0.010291,0.004967,0.000404,0.103,0.0001,38.82,23.65,
2024-10-04 00:00:00.0,UCG 241018C00000490000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,49.0,0.0,0.0,0.0,0.0001,0,0,0.605019,0.027336,-1.0,0.01387,-0.010577,0.004727,0.00038,0.102,0.001,38.82,26.22,
2024-10-04 00:00:00.0,UCG 241018C00000500000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,50.0,0.0,0.0,0.0,0.001,0,0,0.648331,0.025816,-1.0,0.012339,-0.010797,0.004506,0.000357,0.2,0.001,38.82,28.8,
2024-10-04 00:00:00.0,UCG 241018C00000520000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,52.0,0.0,0.0,0.0,0.001,0,0,0.733906,0.023846,-1.0,0.010198,-0.011423,0.004216,0.000328,0.2,0.001,38.82,33.95,
2024-10-04 00:00:00.0,UCG 241018C00000540000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,54.0,0.0,0.0,0.0,0.001,0,0,0.816816,0.022594,-1.0,0.008756,-0.012139,0.004029,0.00031,0.2,0.001,38.82,39.1,
2024-10-04 00:00:00.0,UCG 241018C00000560000A.XMIL,14,19123,2024-10-18 00:00:00.0,C,56.0,0.0,0.0,0.0,0.001,0,0,0.89275,0.021219,-1.0,0.007598,-0.012574,0.003821,0.000289,0.2,0.001,38.82,44.26,
2024-10-04 00:00:00.0,UCG 241115C00000270000A.XMIL,42,19123,2024-11-15 00:00:00.0,C,27.0,0.0,0.0,0.0,12.0016,0,0,0.585988,0.974513,0.585988,0.007727,-0.007822,0.007792,0.029497,12.5,11.5,38.82,-30.45,
2024-10-04 00:00:00.0,UCG 241115C00000280000A.XMIL,42,19123,2024-11-15 00:00:00.0,C,28.0,0.0,0.0,0.0,11.0545,0,0,0.586665,0.961322,0.586665,0.010895,-0.010125,0.011,0.029994,11.5,10.5,38.82,-27.87,
2024-10-04 00:00:00.0,UCG 241115C00000290000A.XMIL,42,19123,2024-11-15 00:00:00.0,C,29.0,0.0,0.0,0.0,10.0547,0,0,0.53136,0.958628,0.53136,0.012705,-0.009871,0.011619,0.031017,10.55,9.55,38.82,-25.3,
2024-10-04 00:00:00.0,UCG 241115C00000300000A.XMIL,42,19123,2024-11-15 00:00:00.0,C,30.0,0.0,0.0,0.0,9.1092,0,0,0.517473,0.943281,0.517473,0.016789,-0.011778,0.014952,0.031416,9.25,8.9,38.82,-22.72,
2024-10-04 00:00:00.0,UCG 241115C00000310000A.XMIL,42,19123,2024-11-15 00:00:00.0,C,31.0,0.0,0.0,0.0,8.1344,0,0,0.47788,0.932816,0.47788,0.020749,-0.012331,0.017065,0.032065,8.25,7.95,38.82,-20.14,
2024-10-04 00:00:00.0,UCG 241115C00000320000A.XMIL,42,19123,2024-11-15 00:00:00.0,C,32.0,0.0,0.0,0.0,7.1909,0,0,0.452207,0.913939,0.452207,0.026475,-0.013745,0.020605,0.032306,7.3,7.0,38.82,-17.57,
2024-10-04 00:00:00.0,UCG 241115C00000330000A.XMIL,42,19123,2024-11-15 00:00:00.0,C,33.0,0.0,0.0,0.0,6.2412,0,1,0.418045,0.893831,0.418045,0.033422,-0.014641,0.024046,0.032499,6.4,6.05,38.82,-14.99,
2024-10-04 00:00:00.0,UCG 241115C00000340000A.XMIL,42,19123,2024-11-15 00:00:00.0,C,34.0,0.0,0.0,0.0,5.3502,0,2,0.400252,0.858981,0.400252,0.042598,-0.016629,0.029343,0.031972,5.5,5.15,38.82,-12.42,
2024-10-04 00:00:00.0,UCG 241115C00000350000A.XMIL,42,19123,2024-11-15 00:00:00.0,C,35.0,0.0,0.0,0.0,4.4816,0,2,0.379253,0.816431,0.379253,0.053392,-0.018324,0.034849,0.031077,4.6,4.06,38.82,-9.84,
2024-10-04 00:00:00.0,UCG 241115C00000360000A.XMIL,42,19123,2024-11-15 00:00:00.0,C,36.0,3.6,3.66,3.6,3.6499,3,11,0.357665,0.762911,0.357665,0.065813,-0.019738,0.040511,0.029654,3.79,3.32,38.82,-7.26,
2024-10-04 00:00:00.0,UCG 241115C00000370000A.XMIL,42,19123,2024-11-15 00:00:00.0,C,37.0,3.15,3.15,3.15,2.9107,2,22,0.34526,0.692278,0.34526,0.077639,-0.021281,0.046133,0.027367,3.05,2.79,38.82,-4.69,
2024-10-04 00:00:00.0,UCG 241115C00000380000A.XMIL,42,19123,2024-11-15 00:00:00.0,C,38.0,0.0,0.0,0.0,2.2666,0,82,0.337347,0.609289,0.337347,0.08674,-0.02232,0.05036,0.024423,2.38,2.14,38.82,-2.11,
2024-10-04 00:00:00.0,UCG 241115C00000390000A.XMIL,42,19123,2024-11-15 00:00:00.0,C,39.0,1.35,1.82,1.35,1.6957,6,88,0.327142,0.519008,0.327142,0.092851,-0.022189,0.052277,0.021073,1.81,1.59,38.82,0.46,
2024-10-04 00:00:00.0,UCG 241115C00000400000A.XMIL,42,19123,2024-11-15 00:00:00.0,C,40.0,0.94,1.38,0.94,1.2374,29,114,0.321242,0.425953,0.321242,0.093028,-0.021207,0.051432,0.017471,1.34,1.15,38.82,3.04,
2024-10-04 00:00:00.0,UCG 241115C00000420000A.XMIL,42,19123,2024-11-15 00:00:00.0,C,42.0,0.49,0.7,0.45,0.6109,32,14,0.31562,0.258051,0.31562,0.078034,-0.016901,0.042388,0.010743,0.71,0.52,38.82,8.19,
2024-10-04 00:00:00.0,UCG 241115C00000440000A.XMIL,42,19123,2024-11-15 00:00:00.0,C,44.0,0.18,0.18,0.18,0.2726,1,0,0.313345,0.13694,0.313345,0.053336,-0.011269,0.028763,0.00576,0.355,0.18,38.82,13.34,
2024-10-04 00:00:00.0,UCG 241115C00000460000A.XMIL,42,19123,2024-11-15 00:00:00.0,C,46.0,0.0,0.0,0.0,0.1143,0,0,0.31468,0.065895,0.31468,0.031041,-0.006567,0.016811,0.002791,0.185,0.03,38.82,18.5,
2024-10-04 00:00:00.0,UCG 241115C00000480000A.XMIL,42,19123,2024-11-15 00:00:00.0,C,48.0,0.0,0.0,0.0,0.0437,0,0,0.315297,0.028497,0.315297,0.015763,-0.003331,0.008553,0.001213,0.2,0.0001,38.82,23.65,
2024-10-04 00:00:00.0,UCG 241115C00000500000A.XMIL,42,19123,2024-11-15 00:00:00.0,C,50.0,0.0,0.0,0.0,0.0151,0,0,0.314923,0.011031,0.314923,0.007027,-0.001476,0.003808,0.000472,0.2,0.0001,38.82,28.8,
2024-10-04 00:00:00.0,UCG 241115C00000520000A.XMIL,42,19123,2024-11-15 00:00:00.0,C,52.0,0.0,0.0,0.0,0.0046,0,0,0.46734,0.040239,-1.0,0.014124,-0.006501,0.01136,0.001676,0.2,0.0001,38.82,33.95,
2024-10-04 00:00:00.0,UCG 241115C00000540000A.XMIL,42,19123,2024-11-15 00:00:00.0,C,54.0,0.0,0.0,0.0,0.0014,0,0,0.518735,0.038072,-1.0,0.012164,-0.006882,0.010859,0.001576,0.2,0.0001,38.82,39.1,
2024-10-04 00:00:00.0,UCG 241115C00000560000A.XMIL,42,19123,2024-11-15 00:00:00.0,C,56.0,0.0,0.0,0.0,0.0004,0,0,0.566108,0.035941,-1.0,0.010633,-0.007152,0.01036,0.00148,0.2,0.0001,38.82,44.26,
2024-10-04 00:00:00.0,UCG 241115C00000580000A.XMIL,42,19123,2024-11-15 00:00:00.0,C,58.0,0.0,0.0,0.0,0.0001,0,0,0.610691,0.034077,-1.0,0.009435,-0.007375,0.009917,0.001396,0.2,0.0001,38.82,49.41,
2024-10-04 00:00:00.0,UCG 241220C00000018000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,1.8,0.0,0.0,0.0,37.0277,0,1,0.808163,1.0,-1.0,0.0,-0.000158,0.0,0.003756,37.5,36.5,38.82,-95.36,
2024-10-04 00:00:00.0,UCG 241220C00000019000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,1.9,0.0,0.0,0.0,36.9282,0,0,0.808163,1.0,-1.0,0.0,-0.000167,0.0,0.003965,37.4,36.4,38.82,-95.11,
2024-10-04 00:00:00.0,UCG 241220C00000020000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,2.0,0.0,0.0,0.0,36.8286,0,0,0.808163,1.0,-1.0,0.0,-0.000176,0.0,0.004173,37.3,36.3,38.82,-94.85,
2024-10-04 00:00:00.0,UCG 241220C00000022000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,2.2,0.0,0.0,0.0,36.6295,0,0,0.808163,1.0,-1.0,0.0,-0.000193,0.0,0.004591,37.1,36.1,38.82,-94.33,
2024-10-04 00:00:00.0,UCG 241220C00000024000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,2.4,0.0,0.0,0.0,36.4303,0,0,0.808163,1.0,-1.0,0.0,-0.000211,0.0,0.005008,36.9,35.9,38.82,-93.82,
2024-10-04 00:00:00.0,UCG 241220C00000026000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,2.6,0.0,0.0,0.0,36.2312,0,0,0.808163,1.0,-1.0,0.0,-0.000228,0.0,0.005426,36.7,35.7,38.82,-93.3,
2024-10-04 00:00:00.0,UCG 241220C00000028000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,2.8,0.0,0.0,0.0,36.032,0,0,0.808163,1.0,-1.0,0.0,-0.000246,0.0,0.005843,36.5,35.5,38.82,-92.79,
2024-10-04 00:00:00.0,UCG 241220C00000030000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,3.0,0.0,0.0,0.0,35.8329,0,0,0.808163,1.0,-1.0,0.0,-0.000263,0.0,0.00626,36.3,35.3,38.82,-92.27,
2024-10-04 00:00:00.0,UCG 241220C00000032000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,3.2,0.0,0.0,0.0,35.6337,0,0,0.808163,1.0,-1.0,0.0,-0.000281,0.0,0.006678,36.1,35.1,38.82,-91.76,
2024-10-04 00:00:00.0,UCG 241220C00000034000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,3.4,0.0,0.0,0.0,35.4346,0,0,0.808163,1.0,-1.0,0.0,-0.000299,0.0,0.007095,35.9,34.95,38.82,-91.24,
2024-10-04 00:00:00.0,UCG 241220C00000036000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,3.6,0.0,0.0,0.0,35.2355,0,0,0.808163,1.0,-1.0,0.0,-0.000316,0.0,0.007512,35.65,34.7,38.82,-90.73,
2024-10-04 00:00:00.0,UCG 241220C00000038000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,3.8,0.0,0.0,0.0,35.0363,0,0,0.808163,1.0,-1.0,0.0,-0.000334,0.0,0.00793,35.5,34.5,38.82,-90.21,
2024-10-04 00:00:00.0,UCG 241220C00000040000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,4.0,0.0,0.0,0.0,34.8372,0,0,0.808163,1.0,-1.0,0.0,-0.000351,0.0,0.008347,35.3,34.3,38.82,-89.7,
2024-10-04 00:00:00.0,UCG 241220C00000044000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,4.4,0.0,0.0,0.0,34.4389,0,0,0.808163,1.0,-1.0,0.0,-0.000386,0.0,0.009182,34.9,33.95,38.82,-88.67,
2024-10-04 00:00:00.0,UCG 241220C00000048000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,4.8,0.0,0.0,0.0,34.0406,0,0,0.808163,1.0,-1.0,0.0,-0.000422,0.0,0.010016,34.5,33.5,38.82,-87.64,
2024-10-04 00:00:00.0,UCG 241220C00000052000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,5.2,0.0,0.0,0.0,33.6423,0,0,0.808163,1.0,-1.0,0.0,-0.000457,0.0,0.010851,34.1,33.1,38.82,-86.6,
2024-10-04 00:00:00.0,UCG 241220C00000056000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,5.6,0.0,0.0,0.0,33.2441,0,0,0.808163,1.0,-1.0,0.0,-0.000492,0.0,0.011686,33.65,32.7,38.82,-85.57,
2024-10-04 00:00:00.0,UCG 241220C00000060000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,6.0,0.0,0.0,0.0,32.8458,0,0,0.808163,1.0,-1.0,0.0,-0.000527,0.0,0.01252,33.3,32.3,38.82,-84.54,
2024-10-04 00:00:00.0,UCG 241220C00000064000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,6.4,0.0,0.0,0.0,32.4475,0,0,0.808163,1.0,-1.0,0.0,-0.000562,0.0,0.013355,32.9,31.95,38.82,-83.51,
2024-10-04 00:00:00.0,UCG 241220C00000068000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,6.8,0.0,0.0,0.0,32.0492,0,0,0.808163,1.0,-1.0,0.0,-0.000597,0.0,0.01419,32.55,31.55,38.82,-82.48,
2024-10-04 00:00:00.0,UCG 241220C00000072000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,7.2,0.0,0.0,0.0,31.6509,0,0,0.808163,0.999999,-1.0,0.0,-0.000633,1e-06,0.015024,32.15,31.2,38.82,-81.45,
2024-10-04 00:00:00.0,UCG 241220C00000076000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,7.6,0.0,0.0,0.0,31.2527,0,0,0.808163,0.999998,-1.0,1e-06,-0.000668,2e-06,0.015859,31.75,30.75,38.82,-80.42,
2024-10-04 00:00:00.0,UCG 241220C00000080000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,8.0,0.0,0.0,0.0,30.8544,0,0,0.808163,0.999996,-1.0,1e-06,-0.000704,3e-06,0.016694,31.35,30.35,38.82,-79.39,
2024-10-04 00:00:00.0,UCG 241220C00000084000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,8.4,0.0,0.0,0.0,30.4561,0,0,0.808163,0.999993,-1.0,2e-06,-0.000741,6e-06,0.017528,30.95,29.95,38.82,-78.36,
2024-10-04 00:00:00.0,UCG 241220C00000088000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,8.8,0.0,0.0,0.0,30.0578,0,0,0.808163,0.999987,-1.0,4e-06,-0.000778,1e-05,0.018362,30.55,29.55,38.82,-77.33,
2024-10-04 00:00:00.0,UCG 241220C00000100000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,10.0,0.0,0.0,0.0,28.863,0,0,0.808163,0.999944,-1.0,1.6e-05,-0.000899,4e-05,0.020862,29.35,28.35,38.82,-74.24,
2024-10-04 00:00:00.0,UCG 241220C00000110000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,11.0,0.0,0.0,0.0,27.8673,0,80,0.808163,0.999846,-1.0,4.1e-05,-0.001021,0.000106,0.02294,28.35,27.35,38.82,-71.66,
2024-10-04 00:00:00.0,UCG 241220C00000120000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,12.0,0.0,0.0,0.0,26.8716,0,1351,0.808163,0.999628,-1.0,9.4e-05,-0.001179,0.00024,0.025007,27.35,26.35,38.82,-69.09,
2024-10-04 00:00:00.0,UCG 241220C00000130000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,13.0,0.0,0.0,0.0,25.8759,0,24,0.808163,0.999202,-1.0,0.00019,-0.001395,0.000487,0.027055,26.35,25.35,38.82,-66.51,
2024-10-04 00:00:00.0,UCG 241220C00000140000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,14.0,0.0,0.0,0.0,24.8803,0,57,0.808163,0.998446,-1.0,0.000351,-0.001696,0.000897,0.029073,25.35,24.35,38.82,-63.94,
2024-10-04 00:00:00.0,UCG 241220C00000150000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,15.0,0.0,0.0,0.0,23.8851,0,44,0.799556,0.997416,-1.0,0.000562,-0.002049,0.001423,0.031065,24.35,23.35,38.82,-61.36,
2024-10-04 00:00:00.0,UCG 241220C00000160000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,16.0,0.0,0.0,0.0,22.8904,0,1,0.782188,0.996212,-1.0,0.000811,-0.002415,0.002008,0.033041,23.35,22.35,38.82,-58.78,
2024-10-04 00:00:00.0,UCG 241220C00000170000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,17.0,0.0,0.0,0.0,21.8968,0,19,0.771189,0.994328,-1.0,0.001179,-0.002919,0.002878,0.034953,22.4,21.4,38.82,-56.21,
2024-10-04 00:00:00.0,UCG 241220C00000175000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,17.5,0.0,0.0,0.0,21.4005,0,0,0.760618,0.993413,-1.0,0.001364,-0.003141,0.003286,0.035913,21.9,20.9,38.82,-54.92,
2024-10-04 00:00:00.0,UCG 241220C00000180000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,18.0,0.0,0.0,0.0,20.9045,0,1,0.748911,0.992458,-1.0,0.001562,-0.00336,0.003703,0.036869,21.4,20.4,38.82,-53.63,
2024-10-04 00:00:00.0,UCG 241220C00000185000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,18.5,0.0,0.0,0.0,20.4098,0,0,0.749558,0.990583,-1.0,0.001896,-0.003788,0.0045,0.037737,20.9,19.9,38.82,-52.34,
2024-10-04 00:00:00.0,UCG 241220C00000190000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,19.0,0.0,0.0,0.0,19.915,0,25,0.736531,0.989425,-1.0,0.002135,-0.004019,0.004979,0.038675,20.4,19.4,38.82,-51.06,
2024-10-04 00:00:00.0,UCG 241220C00000195000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,19.5,0.0,0.0,0.0,19.4205,0,0,0.722008,0.988289,-1.0,0.00238,-0.004229,0.005441,0.039615,19.9,18.9,38.82,-49.77,
2024-10-04 00:00:00.0,UCG 241220C00000200000A.XMIL,77,19123,2024-12-20 00:00:00.0,C,20.0,0.0,0.0,0.0,18.9277,0,10,0.710526,0.986792,-1.0,0.002684,-0.004503,0.006039,0.040521,19.4,18.4,38.82,-48.48,
